id,ut,doi,pmid,times cited,source
37,WOS:000389557000028,10.1016/j.jbi.2016.09.001,27612974,28,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000389557000028&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
38,WOS:000353349700003,10.3928/19404921-20141120-02,25420184,0,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000353349700003&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
39,WOS:000458782300001,10.1016/j.jpedsurg.2018.08.058,30220452,2,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000458782300001&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
40,WOS:000417205400001,10.1089/ham.2016.0131,29161114,3,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000417205400001&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
41,WOS:000462092900018,10.1002/phar.2172,30101529,3,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000462092900018&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
42,WOS:000348096200024,10.1097/CCM.0000000000000708,25493973,55,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000348096200024&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
43,WOS:000372346000002,10.2500/ajra.2016.30.4298,26980379,8,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000372346000002&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
44,,,,0,N/A
45,WOS:000427076500033,10.1136/openhrt-2017-000744,29344382,1,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000427076500033&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
46,WOS:000406176000015,10.1016/j.jacc.2017.03.004,28286220,7,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000406176000015&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
47,WOS:000431415300007,10.1097/TA.0000000000001764,29283970,3,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000431415300007&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
48,WOS:000387078000012,10.1097/RTI.0000000000000232,27768631,13,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000387078000012&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
49,WOS:000372330000001,10.1007/s10072-015-2400-1,26537494,20,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000372330000001&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
10,WOS:000449579400022,10.1016/j.chiabu.2018.01.014,29366596,1,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000449579400022&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
11,WOS:000429979400001,10.1177/1745506518766709,29623772,0,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000429979400001&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
12,WOS:000417836200009,10.1111/jgs.15047,28873218,3,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000417836200009&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
13,WOS:000351167800004,10.5664/jcsm.4354,25325592,15,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000351167800004&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
14,WOS:000400335500012,10.1200/JCO.2016.71.9807,28165299,66,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000400335500012&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
15,WOS:000345823600025,10.1016/S2213-2600(14)70228-0,25466352,73,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000345823600025&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
16,WOS:000458278800014,10.1097/LBR.0000000000000519,29901533,4,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000458278800014&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
17,WOS:000449046600001,10.1093/abm/kax026,30124759,2,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000449046600001&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
18,WOS:000407492700009,10.1007/s00198-017-4097-x,28580510,14,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000407492700009&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
19,WOS:000334907900004,10.1111/cen.12398,24382124,22,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000334907900004&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
0,WOS:000373029800004,10.1002/eat.22481,26710932,30,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000373029800004&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
1,WOS:000474262000002,10.1093/intqhc/mzy141,30020489,2,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000474262000002&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
2,WOS:000437470300007,10.1183/16000617.0139-2017,29720509,12,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000437470300007&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
3,WOS:000409340200007,10.1111/obr.12582,28742946,4,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000409340200007&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
4,WOS:000344040300006,10.1681/ASN.2013111184,24925719,58,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000344040300006&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
5,,,,0,N/A
6,WOS:000389729900006,10.1016/j.clinbiomech.2016.10.013,27816022,5,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000389729900006&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
7,WOS:000380017200032,10.1177/0363546516639955,27159311,11,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000380017200032&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
8,WOS:000414875500001,10.1177/2325967117736484,29152522,7,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000414875500001&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
9,WOS:000403047100001,10.1177/2325967117709250,28620621,11,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000403047100001&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
20,WOS:000359853000003,10.1111/dme.12734,26096918,46,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000359853000003&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
21,WOS:000392793900002,10.1016/j.brachy.2016.04.392,27288156,4,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000392793900002&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
22,WOS:000402808600027,10.1053/j.gastro.2017.02.003,28192108,67,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000402808600027&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
23,WOS:000408746300024,10.1016/S0140-6736(17)30938-8,28689664,244,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000408746300024&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
24,WOS:000351313400002,10.1016/j.dhjo.2014.09.012,25458975,6,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000351313400002&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
25,WOS:000447181500008,10.1016/j.bjps.2018.06.012,30093286,4,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000447181500008&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
26,WOS:000434393600004,10.1177/1043454218762705,29566596,0,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000434393600004&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
27,WOS:000399300400001,10.1002/gps.4652,28146334,9,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000399300400001&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
28,,,,0,N/A
29,WOS:000440867200001,10.1186/s12904-018-0354-9,30081957,0,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000440867200001&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
30,WOS:000432461800031,10.1016/j.jaip.2017.07.032,28941668,5,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000432461800031&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
31,WOS:000443047200007,10.1007/s13181-016-0595-z,28000146,52,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000443047200007&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
32,WOS:000445579700001,10.2147/JMDH.S175512,30288046,1,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000445579700001&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
33,WOS:000347856100017,10.1093/eurheartj/ehu292,25112661,60,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000347856100017&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
34,WOS:000342805000032,10.1177/0363546514523386,24569702,15,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000342805000032&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
35,WOS:000444425200018,10.1177/1526602818794030,30101624,3,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000444425200018&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
36,WOS:000460486800018,10.1097/AOG.0000000000003029,30531578,1,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000460486800018&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
37,WOS:000408164700011,10.1002/phar.1962,28556176,5,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000408164700011&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
38,WOS:000411970300009,10.1371/journal.pmed.1002389,28926573,53,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000411970300009&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
39,WOS:000400819600002,10.1186/s12889-017-4239-2,28482868,9,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000400819600002&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
40,WOS:000347645800034,10.1002/14651858.CD006870.pub3,25178118,7,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000347645800034&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
41,WOS:000392231900005,10.1007/s40273-016-0448-2,27592021,12,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000392231900005&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
42,WOS:000452689800040,10.1016/j.nut.2018.05.018,30223233,1,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000452689800040&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
43,WOS:000347240200001,10.1111/jcpt.12216,25294655,12,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000347240200001&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
22,WOS:000387144800002,10.1111/tmi.12747,27371942,12,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000387144800002&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
23,WOS:000423733800001,10.1186/s13012-018-0712-2,29370845,6,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000423733800001&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
24,WOS:000396976400016,10.7189/jogh.06.010408,27231544,9,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000396976400016&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
25,WOS:000414308000005,10.1177/0194599817717674,28695766,1,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000414308000005&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
10,WOS:000431144300008,10.1093/jjco/hyy029,29554287,4,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000431144300008&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
11,WOS:000394351500003,10.1007/s10545-016-9990-5,27858262,20,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000394351500003&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
12,,,,0,N/A
13,WOS:000428840700010,10.1080/10749357.2017.1419617,29322861,3,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000428840700010&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
14,,,,0,N/A
15,WOS:000385795800001,10.1038/ejcn.2016.42,27026430,11,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000385795800001&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
16,WOS:000362447900002,10.1111/apt.13376,26304302,58,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000362447900002&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
17,WOS:000345675300001,10.1310/hct1506-231,25433663,17,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000345675300001&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
18,WOS:000339627400094,10.1186/cc13836,24745648,88,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000339627400094&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
19,WOS:000427658000016,10.1007/s00484-017-1455-5,29022096,3,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000427658000016&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
0,WOS:000344194500016,10.1001/jama.2014.14173,25369490,106,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000344194500016&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
1,WOS:000351009800013,10.1097/01.ogx.0000462918.65978.4f,,1,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000351009800013&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
2,WOS:000404962700080,10.1097/SCS.0000000000003722,28582304,4,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000404962700080&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
3,WOS:000425282500007,10.1016/j.smrv.2017.04.002,28625480,1,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000425282500007&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
4,WOS:000378056300005,10.3747/co.23.2920,27330356,16,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000378056300005&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
5,WOS:000435869300006,10.1111/nuf.12236,29077202,1,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000435869300006&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
6,WOS:000447692900016,10.1213/ANE.0000000000003409,29782404,3,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000447692900016&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
7,WOS:000438660500016,10.1016/j.jpsychires.2018.02.013,29631190,2,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000438660500016&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
8,WOS:000370816400003,10.1177/0269216315583446,25921709,36,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000370816400003&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
9,WOS:000367290000015,10.1002/pbc.25695,26700928,41,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000367290000015&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
20,WOS:000392460000018,10.1016/j.apmr.2016.07.025,27576191,2,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000392460000018&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
21,WOS:000450668300093,10.1016/j.wneu.2018.08.163,30172972,2,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000450668300093&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=d97ee273a286b266effa72435a0a7f77
